"id","Company_name","Company_ch_name","Company_ch_fullname","Company_en_fullname","Company_en_name","stock_number","tax_id_number","ch_address","en_address","established_date","listed_date","current_state","TEJ_sector","listed_sector","phone","website","ceo","top_manager","finance_manager","spokesman","staff_number","capital","TEJ_sector_name","new_TEJ_sector_name","TEJ_subsector_name","TEJ_new_sector_name","TEJ_sector_num","TEJ_industry_name","TEJ_subsecor_code","TEJ_subsector_fullname","main_bussiness1","main_bussiness2","main_bussiness3","main_product_dis","last_listed_date","last_IPO_date","first_OTC_date","unlisted_date","last_unIPO_date","update_time"
"149","1458 嘉畜","嘉畜","嘉新畜產","Chia Hsin Livestock Co., Ltd.","Chia Hsin Livestock","1458","ID 04379928","苗栗縣頭份鎮東興路60巷1 號","1, Lane 60, Tong Hsin Rd., TouFen, Miaoli, Taiwan","1973-01-30","1979-03-15","Current","80","0","02-22266901","http://www.chlc.com.tw","梁清雄","吳秋輝","彭清孟(財務部經理)","廖文町(財務處經理)","218","5650000000","M14C 成衣","0","M14C2 織布","0","M14C","成衣","M14C2","織布","棉紡,毛紡,混紡","商品處理及倉儲","0","2005/12:尼龍絲(78%),胚布(10.2%),耐隆粒(9%)","2004-04-28","1979-03-15","2004-04-28","2006-06-21","2006-08-11",\N
"150","1459 聯發","聯發","聯發紡織纖維","Lan Fa Textile Co., Ltd.","Lan Fa Textile","1459","ID 33653494","台北市大同區環河北路一段73號 5樓之5","5/F-5, 73, Huan Ho N. Rd. Sec.1, Taipei, Taiwan, R.O.C","1972-12-11","1994-10-26","Current","4","TSE","02-25521255","http://www.lanfa.com.tw","葉清澤","王豐岳","糜福相(財務部經理)","王豐岳(總經理)","233","3586289070","M14A 人纖","M1400 紡織纖維","M14A2 加工絲","紡織纖維","M14A","人纖","M14A2","加工絲","各種棉麻毛及合成纖維、化學纖維織品之針織加工製造買賣業務。","各種針織布、梭織布、染整、染紗、紡紗及紗之買賣。","各種合成纖維及其原料及其加工品及化學纖維紗之製造加工及買賣。","2019/12:聚酯纖維加工絲(100%)","1994-10-26","1991-09-03","0000-00-00","0000-00-00","0000-00-00",\N
"151","1460 宏遠","宏遠","宏遠興業","Everest Textile Co., Ltd.","Everest Textile","1460","ID 22817999","台南市山上區明和里 256號","No.256, Mingho Vil., Shanshang Dist., Tainan City, Taiwan","1988-02-08","1995-04-28","Current","4","TSE","06-5782561","http://www.everest.com.tw","席家宜","葉清來","洪梃華(協理)","向文桂(副總經理)","6451","5098341820","M14C 成衣","M1400 紡織纖維","M14C2 織布","紡織纖維","M14C","成衣","M14C2","織布","加工絲、追撚絲、胚布、成品布、染整等其他業務","0","0","2019/12:成品布(89.2%),加工絲(DTY)(7.5%),其他(3.3%)","1995-04-28","0000-00-00","0000-00-00","0000-00-00","0000-00-00",\N
"152","1462 東雲","東雲","東雲","Tuntex Distinct Corp.","Tuntex Distinct","1462","ID 72065570","台南市新巿區大營里329 號","No.329, Daying Vil., Xinshi Dist., Tainan, Taiwan","1972-12-04","1989-08-15","Current","4","0","02-26961000","http://www.tdc.com.tw","吳鴻顯","楊豐誠","呂顯仁(財會部經理)","呂顯仁(財會部經理)","480","4278146500","M14A 人纖","M1400 紡織纖維","M14A1 聚酯絲棉","紡織纖維","M14A","人纖","M14A1","聚酯絲棉","化纖產品","建設事業","發電廠、汽電共生及整廠輸出業務等","2013/12:聚酯加工絲(34.9%),營建(34%),聚酯原絲(25.7%)","2005-07-05","1975-05-01","2005-07-05","2007-08-02","2014-07-24",\N
"153","1463 強盛","強盛","強盛染整","Chyang Sheng Dyeing & Finishing Co., Ltd","Chyang Sheng","1463","ID 07715023","桃園縣大園鄉大工路126 號","126, Ta Kung Rd., Ta-Yuan Hsiang, Taoyuan Hsien, TW","1983-10-19","1996-12-05","Current","4","TSE","02-25556866","http://www.csgroup.com.tw","陳壬發","呂芳福","鄭以民(副理)","鄭以民(協理)","202","1732683810","M14E 染整","M1400 紡織纖維","M14E 染整","紡織纖維","M14E","染整","M14E","染整","染整代工","成品布銷售","0","2019/12:染整加工(88.8%),營建(9.7%)","1996-12-05","1987-09-02","0000-00-00","0000-00-00","0000-00-00",\N
"154","1464 得力","得力","得力實業","De Licacy Industrial Co., Ltd.","De Licacy","1464","ID 73686632","台南市新市區三舍里 240號","No.240, Sanshe Vil., Xinhua Dist., Tainan City, Taiwan","1982-07-10","1997-01-18","Current","4","TSE","06-5992866","http://www.delicacy.com.tw","葉家銘","葉偉立","游逸能(管理部經理)","朱螢珠(管理部經理)","3116","3845656520","M14C 成衣","M1400 紡織纖維","M14C2 織布","紡織纖維","M14C","成衣","M14C2","織布","各種紡織品之印染、整理加工製造及買賣業務","紗類原料之製造買賣、加工及進出口貿易業務","0","2019/12:長纖織物(81.2%),短纖織物(15%),其他(3.9%)","1997-01-18","1990-11-02","0000-00-00","0000-00-00","0000-00-00",\N
"155","1465 偉全","偉全","偉全實業","Wisher Ind. Co., Ltd.","Wisher","1465","ID 33700601","台北市大同區西寧北路62之 5號 7樓 701室","701, 7/F, No.62-5, Hsi Ning N. Rd., Taipei, Taiwan","1972-11-27","1997-09-08","Current","4","TSE","02-25522174","http://www.wisher.com.tw","陳建柱","陳建柱","王雅官(財務處襄理)","曾昭勳(副總經理)","181","1036072670","M14C 成衣","M1400 紡織纖維","M14C2 織布","紡織纖維","M14C","成衣","M14C2","織布","棉、人造棉及各種合成纖維之棉織、針織、紡織加工及買賣。","各種伸縮合成纖維絲之製造加工及買賣。","前各項有關業務進出口貿易業務及附帶事業之經營投資。","2019/12:長纖梭織布(125%),加工業務(1.3%),針織布(0.9%)","1997-09-08","1992-12-30","0000-00-00","0000-00-00","0000-00-00",\N
"156","1466 聚隆","聚隆","聚隆纖維","Acelon Chemicals & Fiber Corp.","Acelon","1466","ID 22976047","彰化縣埔鹽鄉永樂村番金路94號","No.94, Fan Chin Rd., Puyen Hsiang, Changhua, Taiwan","1988-07-22","1998-04-04","Current","4","TSE","04-8652321","http://www.acelon.com.tw","周文東","周文東","張美紅(財務課副課長)","賴明毅(業務副總)","457","1111573200","M14A 人纖","M1400 紡織纖維","M14A7 尼龍絲","紡織纖維","M14A","人纖","M14A7","尼龍絲","尼龍原絲、假撚絲、仿棉絲製造、加工及買賣","聚酯原絲、假撚絲、空氣打節絲製造、加工及買賣","超細纖維、超細纖維布、彈性纖維、彈性纖維布製造、加工及買賣","2019/12:尼龍加工絲(50.4%),尼龍原絲(28.1%),其他(13%)","1998-04-04","1992-08-18","0000-00-00","0000-00-00","0000-00-00",\N
"157","1467 南緯","南緯","南緯實業","Tex-Ray Industrial Co., Ltd.","Tex-Ray","1467","ID 69559487","台北市中山區林森北路426 號 2樓","2F., No. 426, Linsen N. Rd., Zhongshan Dist., Taipei","1978-08-18","1998-12-21","Current","4","TSE","02-25215155","http://www.texray.com","林瑞岳","楊維漢","吳健中(財會協理)","姚萬貴(副董事長)","392","2336246670","M14C 成衣","M1400 紡織纖維","M14C1 成衣製造","紡織纖維","M14C","成衣","M14C1","成衣製造","染紗","織布","成衣","2019/12:成衣(70.1%),面料(23%),其他(6.9%)","1998-12-21","1995-12-06","0000-00-00","0000-00-00","0000-00-00",\N
"158","1468 昶和","昶和","昶和纖維興業","Chang Ho Fibre Corp.","Chang Ho Fibre","1468","ID 36123364","桃園縣蘆竹鄉南崁路一段277 號","277, Nan-Kan Rd., Sec.1, Wuchu Hsiang, Taoyuan Hsien","1982-04-10","1999-01-21","Current","4","TSE","02-27419299","http://www.chang-ho.com.tw","陳明澤","陳明澤","陳正待(財務主管)","陳正待(財會經理)","191","1604052440","M14C 成衣","M1400 紡織纖維","M14C2 織布","紡織纖維","M14C","成衣","M14C2","織布","各類纖維、極細及超極細纖維絲、各種纖維、極細與超極細布種之織","造、染色整理、加工及銷售","各類紡織品之製造加工及買賣","2019/12:成衣布-平織及針織代工(62.8%),氣撚紗(仟KG)(36%),其他(1.2%)","1999-01-21","1992-09-15","0000-00-00","0000-00-00","0000-00-00",\N
"159","1469 理隆","理隆","理隆纖維工業","Lilontex Corp.","Lilontex","1469","ID 01175920","台北巿松山區復興北路 369號 4樓-6","4/F-1, 369, Fuhsing N. Rd., Taipei, Taiwan","1985-08-20","1999-02-05","Current","4","0","02-25140077","http://www.lilontex.com.tw","陳重義","劉昭安","洪燈堯(會計處長)","范永鄰(營業部協理)","155","1246000000","M14B 棉紡","M1400 紡織纖維","M14B1 聚酯紗棉紗","紡織纖維","M14B","棉紡","M14B1","聚酯紗棉紗","各種化學纖維.天然纖維之紡紗製造,從原料到成品,製造加工及買賣","針織用花式紗製造加工及買賣業務","羊毛及馬海混紡紗製造加工及買賣業務","2017/12:出售原料(50.3%),花式混紡粗紗(19.7%),其他(18.6%)","1999-02-05","1996-06-01","0000-00-00","2018-07-11","2018-09-26",\N
"160","1470 大統新創","大統新創","大統新創","Evertex Fabrinology Ltd.","Evertex","1470","ID 22267777","台北市大同區塔城街64號4 樓","4F, No.64, Ta Cheng St., Taipei, Taiwan","1986-12-09","1999-05-21","Current","4","TSE","02-25503266","http://www.evertex.tw","葉泉發","葉柏亮","洪憲忠(總管理處協理)","洪憲忠(副總經理)","270","857670000","M14E 染整","M1400 紡織纖維","M14E 染整","紡織纖維","M14E","染整","M14E","染整","染整代工業務","經編針織布織造業務","經編針織布.圓編針織布成品貿易銷售業務","2019/12:布匹銷售(49.9%),染整加工(48.7%),其他(1.4%)","1999-05-21","1991-08-01","0000-00-00","0000-00-00","0000-00-00",\N
"161","1471 首利","首利","首利實業","Solytech Enterprise Corporation","Solytech","1471","ID 07699023","新北市五股區五股工業區五權七路18號 3樓","3F., No.18, Wuquan 7th Rd., Wugu Industrial Park, Wugu Dist., New Taipei City, Taiwan","1982-10-21","1999-04-20","Current","28","TSE","02-22991907","http://www.soly-tech.com","鄭傑","鄭傑","林大鈞(協理)","邱志偉(總經理特助)","48","1504145360","M23D 電子零組件","M2328 電子零組件","M23D3 電源供應器","電子零組件","M23D","電子零組件","M23D3","電源供應器","加工絲","電子","交織布","2019/12:光纖數據機(43.7%),電腦機殼(21.6%),其他(15.5%)","2000-03-06","1995-03-22","1999-04-20","0000-00-00","0000-00-00",\N
"162","1472 三洋紡","三洋紡","三洋紡織纖維","Tri Ocean Textile Co., Ltd.","Tri Ocean Textile","1472","ID 07029919","高雄市苓雅區中正2 路175 號16-2樓","16F.-2, No. 175, Zhongzheng 2nd Rd., Lingya Dist., Kaohsiung City","1968-10-07","1999-01-14","Current","4","TSE","07-2220726","http://triocean.com.tw/","陳和順","陳和順","蔡輝明(副總經理)","楊宜蓁(副總經理)","154","860528510","M14A 人纖","M1400 紡織纖維","M14A7 尼龍絲","紡織纖維","M14A","人纖","M14A7","尼龍絲","聚丙烯(PP)纖維、聚醯胺(NYLON)纖維、聚酯(PET)纖維","針織布、梭織布","0","2019/12:聚丙烯纖維-PP(41%),寢具(24.5%),聚醯胺纖維(23.6%)","2000-09-11","1997-03-18","1999-01-14","0000-00-00","0000-00-00",\N
"163","1473 台南","台南","台南企業","Tainan Enterprises Co., Ltd.","Tainan Enterprises","1473","ID 68919702","台南市歸仁區南興里中山路三段320 號","No.320, Sec. 3, Zhongshan Rd., Guiren Dist., Tainan, Taiwan","1961-08-26","1999-04-15","Current","4","TSE","06-2307911","http://www.tai-nan.com","楊青峰","楊順輝","吳建德(財務長)","吳建德(財務長)","13549","1471535340","M14C 成衣","M1400 紡織纖維","M14C1 成衣製造","紡織纖維","M14C","成衣","M14C1","成衣製造","成衣","0","0","2019/12:成衣(自製)(100%)","2000-09-11","1996-07-17","1999-04-15","0000-00-00","0000-00-00",\N
"164","1474 弘裕","弘裕","弘裕企業","Honmyue Enterprise Co., Ltd.","Honmyue Ent.","1474","ID 58003997","彰化縣伸港鄉溪底村工西一路60號","60, Kung Hsi 1 Rd., Shen Kang Hsiang, Changhwa Hsien","1970-09-04","1999-06-16","Current","4","TSE","04-7994888","http://www.textile-hy.com.tw","葉明洲","郭正沛","陳滄俊(副總)","徐為芳(副理)","779","1298969690","M14C 成衣","M1400 紡織纖維","M14C2 織布","紡織纖維","M14C","成衣","M14C2","織布","各種塑膠製品之加工製造買賣","各種棉毛絲纖維織品之製造代織,買賣,印染,整理及加工內外銷","有關行紀業務進出口貿易事業","2019/12:長纖織物(88.1%),客戶委託代工(OEM)(7.4%),短纖織物(2.1%)","2000-10-31","1997-07-07","1999-06-16","0000-00-00","0000-00-00",\N
"165","1475 業旺","業旺","台灣業旺","Big Sun Shine Co., Ltd.","Big SunShine","1475","ID 23912057","桃園市龜山區文興路 146號10-4樓","10F.-4, No. 146, Wenxing Rd., Guishan Dist., Taoyuan City","1990-11-02","1998-04-30","Current","4","TSE","03-2756558","http://www.sumagh.com.tw","陳清土","陳坤木","楊景喬(財會主管)","陳清土(董事長)","87","560167490","M14C 成衣","M1400 紡織纖維","M14C2 織布","紡織纖維","M14C","成衣","M14C2","織布","提花布織造、染整與銷售","0","0","2019/12:成品布(72.9%),其他(27.1%)","2000-10-27","1995-05-25","1998-04-30","0000-00-00","0000-00-00",\N
"166","1476 儒鴻","儒鴻","儒鴻企業","Eclat Textile Co., Ltd.","Eclat Textile","1476","ID 35884479","新北市五股區五股工業區五權路28號","No.28, Wuquan Rd., Wugu Industrial Park, Wugu Dist., New Taipei City, Taiwan","1977-11-28","2001-04-18","Current","4","TSE","02-22996000","http://www.eclat.com.tw","洪鎮海","陳坤鎕","羅仁傑(財務會計部協理)","羅仁傑(財務會計部副總)","16370","2743671110","M14C 成衣","M1400 紡織纖維","M14C1 成衣製造","紡織纖維","M14C","成衣","M14C1","成衣製造","彈性針織布","成衣","0","2019/12:成衣(69.5%),針織布(30.5%)","2001-04-18","1997-06-30","0000-00-00","0000-00-00","0000-00-00",\N
"167","1477 聚陽","聚陽","聚陽實業","Makalot Industrial Co., Ltd.","Makalot","1477","ID 23609668","台北市信義區忠孝東路四段550 號8 樓","8F., 550, Sec. 4, Zhongxiao E. Rd., Taipei, Taiwan","1990-01-10","2002-08-02","Current","4","TSE","02-23455588","http://www.makalot.com.tw","周理平","周理平","溫玉岑(副總經理)","林恆宇(協理)","33679","2418565810","M14C 成衣","M1400 紡織纖維","M14C1 成衣製造","紡織纖維","M14C","成衣","M14C1","成衣製造","成衣業","服飾品製造業","布疋、衣著、鞋、帽、傘、服飾品零售業","2019/12:成衣(97.3%),布料(2.7%)","2003-01-21","2000-07-18","0000-00-00","0000-00-00","0000-00-00",\N
"168","1491 東榮工","東榮工","東榮纖維工業","Tung Zong Textile Co., Ltd.","Tung Zong Textile","1491","ID 69250869","台南市永康區中正北路 829號","No.829, Zhongzheng N. Rd., Yongkang Dist., Tainan City, Taiwan","1972-12-09","1997-12-08","Current","4","0","06-2533225","0","蔡耿榮","蔡耿榮","陳怡仁(課長)","周淑方(總經室課長)","163","1189990000","M14C 成衣","0","M14C2 織布","0","M14C","成衣","M14C2","織布","長短纖交織布","提花布","0","2004/12:加工業務(66.3%),利息收入(33.7%)","1997-12-08","1994-09-26","1997-12-08","2001-09-03","2006-04-12",\N
"169","1492 展群新","展群新","展群新科技","Zhan Chyun New Technology Co., Ltd.","ZCNT","1492","ID 59034174","彰化縣和美鎮北園路87號","87, Pei Yuan Rd., Ho Mei, Chang Hwa, Taiwan","1973-10-17","1982-02-05","Current","4","0","04-7576958","0","黃振乾","黃振乾","黃輕音","黃進財(重整人)","41","42045000","M14B 棉紡","0","M14B1 聚酯紗棉紗","0","M14B","棉紡","M14B1","聚酯紗棉紗","印染整理業","有關產品及原料進出口貿易業務","0","2004/12:加工業務(100%)","1982-02-05","1981-09-09","0000-00-00","1995-03-10","2005-07-04",\N
"170","1498 強冠","強冠","強冠企業","Chang Guann Co., Ltd.","C.G.","1498","ID 22965739","高雄市大寮區中庄里鳳屏一路 808號","No.808, Fengping 1st Rd., Daliao Dist., Kaohsiung, Taiwan","1988-07-06","2004-04-21","Current","2","0","07-7011333","http://www.changguann.com.tw","葉文祥","葉文祥","0","康麗娟(財會部副理)","113","530000000","M12B 油脂飼料","M1200 食品工業","M12B 油脂飼料","食品工業","M12B","油脂飼料","M12B","油脂飼料","食用油脂製造加工、買賣","飼料用油買賣","活性白土買賣","2013/12:人造奶油(41.2%),棕櫚油(36.4%),豬油(14.4%)","2004-04-21","1998-05-29","0000-00-00","2004-09-03","2014-12-27",\N
"171","1501 台機","台機","台灣機械","Taiwan Machinery Manufacturing Corp.","Taiwan Machinery","151423","ID 79632705","高雄市小港區台機路 3號","0","1951-02-07","1962-02-09","Current","5","0","07-8020111","www.tmmc.com.tw","林義雄","林義雄","0","吳啟台(副總經理)","3544","0","M15A 機械業","0","M15A1 工具機","0","M15A","機械業","M15A1","工具機","鐵道車輛、化工機械, 泵浦, 原動機, 油池及球槽, 鋼鐵鑄品","0","0","0","1962-02-09","1962-02-09","0000-00-00","1996-02-28","2002-07-05",\N
"172","1503 士電","士電","士林電機廠","Shihlin Electric & Engineering Corp.","Shihlin Electric","1503","ID 11039306","台北市士林區中山北路六段88號16樓","16/F, 88, Chung Shan N. Rd. Sec.6, Taipei, Taiwan","1955-11-03","1969-12-15","Current","5","TSE","02-28342662","http://www.seec.com.tw","許育瑞","謝漢章","施欽倚(處長)","謝漢章(營運長)","4164","5209722230","M15B 電機製品","M1500 電機機械","M15B1 電機","電機機械","M15B","電機製品","M15B1","電機","重電機械類","電氣機器類","租賃類","2019/12:電力配電類(43.8%),汽車零件(22.3%),工程(15.5%)","1969-12-15","0000-00-00","0000-00-00","0000-00-00","0000-00-00",\N
"173","1504 東元","東元","東元電機","Teco Electric & Machinery Co., Ltd.","Teco","1504","ID 11332202","台北市南港區三重路19-9號5 樓","5F, No.19-9, San Chong Rd., Taipei, Taiwan","1956-06-12","1973-11-05","Current","5","TSE","02-26553333","http://www.teco.com.tw","邱純枝","連昭志","11001起NA","簡世雄(副處長)","14530","21387966160","M15B 電機製品","M1500 電機機械","M15B1 電機","電機機械","M15B","電機製品","M15B1","電機","各種電氣,運輸,產業,冷凍空調,電子,事務等及其附件之產銷承裝等","各種通信器材,家庭電氣用具等及其附件之產銷承裝等;餐廳業務經營","有關事業之代理,代辦及委託業務;有關進出口貿易及代理業務之經營","2019/12:重電及電控產品(60.7%),其他產品(22.1%),家電及空調產品(10.6%)","1973-11-05","0000-00-00","0000-00-00","0000-00-00","0000-00-00",\N
"174","1505 楊鐵","楊鐵","楊鐵","Yang Iron Works Co., Ltd.","Yang Iron","153354","ID 57169180","南投縣南投市南崗工業區永興路 2號","2, Yung-Hsing Rd., NanKang Ind. Nantou City, Taiwan","1966-12-29","1980-07-04","Current","5","0","049-253034","http://www.yang.com.tw","黃成德","梁柏薰","沈靜蕙(財務經理)","王雅民","552","933450000","M15A 機械業","0","M15A1 工具機","0","M15A","機械業","M15A1","工具機","工具機. CNC車床","堆高機","0","2000/12:堆高機(32.1%),立式綜合切削中心機(31.3%),巨型車床(25.5%)","1980-07-04","0000-00-00","0000-00-00","2001-01-29","2002-01-25",\N
